kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
10925104,K00156.02,Kepler-114 b,CONFIRMED,CANDIDATE,0.992,0,0,0,0,5.188563677,145.362252,0.179,2.3683,358.7,1.0,586.0,27.95,56.4,3,q1_q17_dr25_tce,3980.0,4.722,0.54,294.12143,48.349522,13.738
10925104,K00156.03,Kepler-114 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,11.77613232,142.705753,0.54,2.8971,1430.8,2.08,446.0,9.37,163.5,1,q1_q17_dr25_tce,3980.0,4.722,0.54,294.12143,48.349522,13.738
6541920,K00157.01,Kepler-11 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.02493307,138.176157,0.004,4.5706,778.4,2.88,786.0,90.1,119.3,2,q1_q17_dr25_tce,5657.0,4.364,1.046,297.11511,41.909142,13.709
6541920,K00157.02,Kepler-11 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,22.687155,148.455435,0.023,5.4921,960.0,3.2,653.0,42.95,122.8,3,q1_q17_dr25_tce,5657.0,4.364,1.046,297.11511,41.909142,13.709
6541920,K00157.03,Kepler-11 e,CONFIRMED,CANDIDATE,1.0,0,0,0,0,31.99552485,154.160745,0.69,4.2817,1376.1,4.12,582.0,27.17,128.0,1,q1_q17_dr25_tce,5657.0,4.364,1.046,297.11511,41.909142,13.709
6541920,K00157.04,Kepler-11 f,CONFIRMED,CANDIDATE,0.998,0,0,0,0,46.6856205,225.04604,0.217,6.3794,588.8,2.52,513.0,16.41,59.0,5,q1_q17_dr25_tce,5657.0,4.364,1.046,297.11511,41.909142,13.709
6541920,K00157.05,Kepler-11 g,CONFIRMED,CANDIDATE,0.997,0,0,0,0,118.3786735,287.28744,0.011,9.5574,1083.3,3.4,376.0,4.75,83.1,4,q1_q17_dr25_tce,5657.0,4.364,1.046,297.11511,41.909142,13.709
6541920,K00157.06,Kepler-11 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.30401132,138.50377,0.017,4.2246,316.1,1.84,849.0,122.98,53.8,6,q1_q17_dr25_tce,5657.0,4.364,1.046,297.11511,41.909142,13.709
8972058,K00159.01,Kepler-115 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.99088621,136.73923,0.77,4.2447,469.7,2.78,960.0,200.35,93.6,1,q1_q17_dr25_tce,5881.0,4.315,1.171,297.71185,45.261921,13.431
8972058,K00159.02,Kepler-115 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.403640701,134.73065,0.918,1.4012,74.9,1.24,1489.0,1164.85,16.3,2,q1_q17_dr25_tce,5881.0,4.315,1.171,297.71185,45.261921,13.431
5084942,K00161.01,Kepler-475 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.105507835,133.210427,0.799,1.7458,904.6,2.68,980.0,217.91,178.6,1,q1_q17_dr25_tce,4989.0,4.585,0.791,287.05173,40.211552,13.341
8107380,K00162.01,Kepler-476 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,14.00640392,142.20885,0.568,4.6919,716.4,3.11,807.0,100.09,109.3,1,q1_q17_dr25_tce,5788.0,4.323,1.124,295.16382,43.963039,13.837
6851425,K00163.01,Kepler-477 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,11.1199028,139.753524,0.72,3.3759,636.3,2.08,649.0,42.07,100.3,1,q1_q17_dr25_tce,5078.0,4.581,0.766,288.0676,42.35537,13.536
9527915,K00165.01,Kepler-478 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.22175358,139.570627,0.451,2.7884,876.5,2.38,640.0,39.56,93.6,1,q1_q17_dr25_tce,5211.0,4.556,0.799,292.48694,46.196209,13.938
2441495,K00166.01,Kepler-479 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.49340725,138.462232,0.594,2.2614,715.7,2.2,649.0,42.08,76.2,1,q1_q17_dr25_tce,5207.0,4.561,0.795,291.02185,37.769791,13.575
11666881,K00167.01,Kepler-480 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.919584997,134.602396,0.243,4.1988,425.7,2.86,1312.0,702.13,132.0,1,q1_q17_dr25_tce,6236.0,4.246,1.378,294.4639,49.765041,13.273
11512246,K00168.01,Kepler-23 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.74241765,133.2867,0.034,6.0633,415.2,3.06,1008.0,243.94,95.4,1,q1_q17_dr25_tce,5761.0,4.091,1.518,294.21893,49.479221,13.438
11512246,K00168.02,Kepler-23 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,15.27443889,147.57983,0.153,6.0765,206.7,2.17,896.0,152.62,40.3,2,q1_q17_dr25_tce,5761.0,4.091,1.518,294.21893,49.479221,13.438
11512246,K00168.03,Kepler-23 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,7.10695741,138.32271,0.079,5.1462,131.0,1.72,1157.0,422.8,33.8,3,q1_q17_dr25_tce,5761.0,4.091,1.518,294.21893,49.479221,13.438
7831264,K00171.01,Kepler-116 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.968724048,137.158607,0.166,3.651,510.6,3.26,1251.0,579.9,107.1,1,q1_q17_dr25_tce,6122.0,4.173,1.439,294.74207,43.536831,13.717
7831264,K00171.02,Kepler-116 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.07141889,144.44217,0.751,3.0946,251.1,2.47,964.0,203.87,32.0,2,q1_q17_dr25_tce,6122.0,4.173,1.439,294.74207,43.536831,13.717
8692861,K00172.01,Kepler-69 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.7223682,137.84083,0.009,5.1231,571.1,2.23,746.0,73.16,97.9,1,q1_q17_dr25_tce,5637.0,4.399,0.943,293.26093,44.868889,13.749
8692861,K00172.02,Kepler-69 c,CONFIRMED,CANDIDATE,0.693,0,0,0,0,242.467406,150.85827,0.173,12.808,340.3,1.73,286.0,1.59,23.2,2,q1_q17_dr25_tce,5637.0,4.399,0.943,293.26093,44.868889,13.749
11402995,K00173.01,Kepler-481 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.06083238,138.96723,0.672,4.5718,460.2,2.58,899.0,154.16,86.4,1,q1_q17_dr25_tce,5705.0,4.297,1.14,291.90704,49.262051,13.844
10810838,K00174.01,Kepler-482 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,56.35407916,144.83768,0.835,3.4449,1037.0,2.59,352.0,3.63,59.4,1,q1_q17_dr25_tce,4802.0,4.582,0.701,296.82291,48.107552,13.779
6442377,K00176.01,Kepler-483 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,30.22910274,134.52081,0.77,6.6751,443.4,3.49,755.0,76.88,71.7,1,q1_q17_dr25_tce,6325.0,4.188,1.518,291.64676,41.884659,13.432
6803202,K00177.01,Kepler-1711 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,21.06075303,143.59983,0.176,5.2472,301.2,1.78,669.0,47.39,54.4,1,q1_q17_dr25_tce,5706.0,4.382,1.034,298.17722,42.237041,13.182
9663113,K00179.01,Kepler-458 c,CONFIRMED,CANDIDATE,0.999,0,0,0,0,20.74028645,142.80003,0.431,10.3939,1023.3,4.24,798.0,95.68,155.3,1,q1_q17_dr25_tce,6226.0,4.264,1.299,297.04541,46.328701,13.955
9663113,K00179.02,Kepler-458 b,CONFIRMED,FALSE POSITIVE,0.0,1,0,0,0,572.376632,306.51006,0.712,24.42,1743.4,5.8,264.0,1.15,78.6,2,q1_q17_dr25_tce,6226.0,4.264,1.299,297.04541,46.328701,13.955
9573539,K00180.01,Kepler-484 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.04556377,129.09371,0.075,3.2027,671.4,2.19,766.0,81.61,66.5,1,q1_q17_dr25_tce,5632.0,4.554,0.853,284.39429,46.249081,13.024
9651668,K00183.01,Kepler-423 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,2.684328541,133.3548095,0.076,2.69382,18136.5,12.73,1265.0,603.57,2833.1,1,q1_q17_dr25_tce,5561.0,4.411,0.956,292.85574,46.391178,14.29
12019440,K00186.01,Kepler-485 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,3.24325988,133.6690203,0.117,3.03318,16450.9,12.91,1243.0,563.17,1586.2,1,q1_q17_dr25_tce,5823.0,4.438,1.013,294.99631,50.470058,14.952
5357901,K00188.01,Kepler-425 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,3.797018259,133.508776,0.321,2.2608,14431.2,10.07,982.0,219.64,1549.0,1,q1_q17_dr25_tce,5167.0,4.527,0.848,290.35803,40.567741,14.741
11391018,K00189.01,Kepler-486 b,CONFIRMED,CANDIDATE,0.982,0,0,0,0,30.36044536,148.091546,0.359,6.0134,21124.7,10.99,459.0,10.47,1126.2,1,q1_q17_dr25_tce,4939.0,4.541,0.765,284.87997,49.266991,14.388
5972334,K00191.01,Kepler-487 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,15.35876777,132.385085,0.487,4.1223,14638.1,10.89,662.0,45.46,812.6,1,q1_q17_dr25_tce,5422.0,4.484,0.887,295.28723,41.221958,14.991
5972334,K00191.02,Kepler-487 d,CONFIRMED,CANDIDATE,0.996,0,0,0,0,2.418406841,132.505587,0.018,2.0744,665.4,2.25,1226.0,535.84,69.1,2,q1_q17_dr25_tce,5422.0,4.484,0.887,295.28723,41.221958,14.991
5972334,K00191.04,Kepler-487 c,CONFIRMED,FALSE POSITIVE,0.0,1,0,0,0,38.6520796,164.04455,0.038,5.607,566.5,2.07,487.0,13.28,24.8,4,q1_q17_dr25_tce,5422.0,4.484,0.887,295.28723,41.221958,14.991
7950644,K00192.01,Kepler-427 b,CONFIRMED,CANDIDATE,0.991,0,0,0,0,10.29099413,137.0220594,0.049,4.28889,9655.7,13.43,996.0,233.08,1245.7,1,q1_q17_dr25_tce,5803.0,4.134,1.373,288.25458,43.704868,14.221
10904857,K00194.01,Kepler-488 b,CONFIRMED,CANDIDATE,0.802,0,1,0,0,3.120828136,139.466594,0.784,2.1878,16456.0,14.16,1303.0,680.79,113.5,1,q1_q17_dr25_tce,6122.0,4.471,0.996,282.96616,48.34507,14.804
11502867,K00195.01,Kepler-426 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.217518511,133.6320632,0.638,2.11481,14319.4,11.38,1185.0,464.73,1287.4,1,q1_q17_dr25_tce,5720.0,4.473,0.903,289.43463,49.4734,14.835
9410930,K00196.01,Kepler-41 b,CONFIRMED,CANDIDATE,1.0,0,1,0,0,1.855557556,137.181028,0.554,2.35672,10570.1,10.05,1436.0,1004.89,1853.8,1,q1_q17_dr25_tce,5657.0,4.441,0.947,294.51324,45.98164,14.465
2987027,K00197.01,Kepler-489 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,17.27629668,133.839172,0.085,3.94738,10458.0,7.31,538.0,19.88,871.4,1,q1_q17_dr25_tce,4941.0,4.599,0.738,290.83313,38.184349,14.018
10019708,K00199.01,Kepler-490 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,3.268695042,137.4817205,0.065,3.45188,10091.4,16.91,1597.0,1539.0,1429.9,1,q1_q17_dr25_tce,5927.0,4.046,1.691,295.02567,46.956001,14.879
6046540,K00200.01,Kepler-74 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,7.340714946,134.3457036,0.568,2.9987,8510.5,14.31,1155.0,421.03,856.3,1,q1_q17_dr25_tce,6056.0,4.191,1.498,293.09253,41.355518,14.412
6849046,K00201.01,Kepler-491 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,4.225384543,137.5606891,0.074,2.82038,7563.0,9.0,1111.0,360.46,1457.8,1,q1_q17_dr25_tce,5574.0,4.403,1.054,287.13058,42.350151,14.014
7877496,K00202.01,Kepler-412 b,CONFIRMED,CANDIDATE,1.0,0,1,0,0,1.72086129,133.0209998,0.725,2.0243,10184.5,13.25,1647.0,1743.61,1654.9,1,q1_q17_dr25_tce,5742.0,4.297,1.215,286.11032,43.680962,14.309
10619192,K00203.01,Kepler-17 b,CONFIRMED,CANDIDATE,1.0,0,1,0,0,1.485710994,132.7935653,0.105,2.2874,20823.9,14.48,1562.0,1404.81,1176.6,1,q1_q17_dr25_tce,5624.0,4.432,1.018,298.39526,47.81501,14.141
9305831,K00204.01,Kepler-44 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.246732048,133.379165,0.475,3.0535,6998.2,12.4,1459.0,1072.7,775.0,1,q1_q17_dr25_tce,5763.0,4.15,1.457,300.10236,45.762138,14.678
7046804,K00205.01,Kepler-492 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,11.720124,142.173999,0.623,3.0039,9763.3,7.94,660.0,44.89,707.3,1,q1_q17_dr25_tce,5215.0,4.564,0.77,295.49667,42.537891,14.518
5728139,K00206.01,Kepler-433 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.334082429,131.981761,0.045,6.2226,4676.5,13.08,1495.0,1180.64,653.4,1,q1_q17_dr25_tce,6332.0,4.016,1.905,297.59366,40.977268,14.463
3762468,K00208.01,Kepler-493 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.003879547,134.709874,0.338,3.2848,8538.0,10.96,1438.0,1011.87,80.8,1,q1_q17_dr25_tce,6311.0,4.398,1.172,295.30753,38.881641,14.996
10723750,K00209.01,Kepler-117 c,CONFIRMED,CANDIDATE,0.993,0,0,0,0,50.79034648,135.632759,0.058,10.8474,5671.1,10.6,612.0,33.12,508.8,1,q1_q17_dr25_tce,6163.0,4.185,1.406,288.79303,48.04023,14.274
10723750,K00209.02,Kepler-117 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.79591276,145.821854,0.695,7.5235,2431.4,7.39,852.0,124.64,282.3,2,q1_q17_dr25_tce,6163.0,4.185,1.406,288.79303,48.04023,14.274
11046458,K00214.01,Kepler-424 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.311864148,131.7427761,0.905,1.4049,5976.5,9.06,1116.0,365.94,448.2,1,q1_q17_dr25_tce,5461.0,4.499,0.937,298.62488,48.57745,14.256
6152974,K00216.01,Kepler-118 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,20.17202467,141.209182,0.334,3.1488,5368.1,6.24,564.0,24.0,226.8,1,q1_q17_dr25_tce,5064.0,4.474,0.864,299.21317,41.424831,14.711
6152974,K00216.02,Kepler-118 b,CONFIRMED,CANDIDATE,0.992,0,0,0,0,7.51854537,132.53078,0.13,2.845,286.7,1.42,784.0,89.41,19.4,2,q1_q17_dr25_tce,5064.0,4.474,0.864,299.21317,41.424831,14.711
9595827,K00217.01,Kepler-71 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,3.905081685,133.4150433,0.131,2.8213,21340.5,12.78,1046.0,282.59,1315.8,1,q1_q17_dr25_tce,5543.0,4.54,0.887,294.86551,46.285851,15.127
6305192,K00219.01,Kepler-494 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.025118521,132.469133,0.454,5.3694,3120.4,7.79,1093.0,336.73,373.0,1,q1_q17_dr25_tce,6002.0,4.196,1.369,297.21408,41.66404,14.153
7132798,K00220.01,Kepler-119 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.422084188,132.940079,0.058,2.5613,1871.8,3.55,1213.0,511.66,423.7,1,q1_q17_dr25_tce,5598.0,4.565,0.83,295.94641,42.65892,14.236
7132798,K00220.02,Kepler-119 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.12511935,133.64014,0.253,2.877,114.7,0.88,1016.0,252.18,21.6,2,q1_q17_dr25_tce,5598.0,4.565,0.83,295.94641,42.65892,14.236
3937519,K00221.01,Kepler-495 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.413036353,132.443054,0.046,2.61366,3868.7,6.62,1200.0,490.24,480.7,1,q1_q17_dr25_tce,5392.0,4.314,1.087,285.93069,39.098141,14.622
3937519,K00221.02,Kepler-495 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.89661966,134.03046,0.039,3.154,144.0,1.28,1000.0,237.1,15.3,2,q1_q17_dr25_tce,5392.0,4.314,1.087,285.93069,39.098141,14.622
4249725,K00222.01,Kepler-120 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.312508525,132.654418,0.029,2.7455,1286.0,2.0,575.0,25.94,112.5,1,q1_q17_dr25_tce,4090.0,4.696,0.571,287.89163,39.33913,14.735
4249725,K00222.02,Kepler-120 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.7945474,130.7668,0.18,3.4197,816.7,1.6,455.0,10.1,54.1,2,q1_q17_dr25_tce,4090.0,4.696,0.571,287.89163,39.33913,14.735
4545187,K00223.01,Kepler-121 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.177414601,134.478892,0.786,1.5262,1134.3,2.65,997.0,233.26,113.7,1,q1_q17_dr25_tce,5303.0,4.63,0.708,286.16205,39.678001,14.708
4545187,K00223.02,Kepler-121 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,41.0081117,147.03382,0.878,4.376,1004.5,2.64,425.0,7.72,43.9,2,q1_q17_dr25_tce,5303.0,4.63,0.708,286.16205,39.678001,14.708
5959753,K00226.01,Kepler-496 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.30865307,138.10788,0.333,3.2747,836.1,2.42,747.0,73.53,74.3,1,q1_q17_dr25_tce,5022.0,4.485,0.849,291.6409,41.241039,14.817
3847907,K00229.01,Kepler-497 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.573202801,134.934397,0.053,2.88,2975.0,5.81,1210.0,507.91,362.1,1,q1_q17_dr25_tce,5646.0,4.37,1.08,290.76587,38.927959,14.72
4833421,K00232.01,Kepler-122 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.46600444,134.003258,0.209,5.0066,2232.1,5.65,897.0,152.76,304.6,1,q1_q17_dr25_tce,6038.0,4.284,1.191,291.11188,39.949108,14.247
4833421,K00232.02,Kepler-122 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.766165573,134.01725,0.017,3.8314,364.8,2.27,1159.0,426.48,65.6,2,q1_q17_dr25_tce,6038.0,4.284,1.191,291.11188,39.949108,14.247
4833421,K00232.03,Kepler-122 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,21.58752788,142.96728,0.009,4.4968,336.8,2.18,747.0,73.42,34.0,4,q1_q17_dr25_tce,6038.0,4.284,1.191,291.11188,39.949108,14.247
4833421,K00232.04,Kepler-122 e,CONFIRMED,CANDIDATE,1.0,0,0,0,0,37.9962369,162.97984,0.023,6.7751,403.7,2.39,618.0,34.55,37.8,3,q1_q17_dr25_tce,6038.0,4.284,1.191,291.11188,39.949108,14.247
4833421,K00232.05,Kepler-122 f,CONFIRMED,CANDIDATE,1.0,0,0,0,0,56.2590881,164.21993,0.026,8.114,348.8,2.22,543.0,20.49,29.7,5,q1_q17_dr25_tce,6038.0,4.284,1.191,291.11188,39.949108,14.247
8491277,K00234.01,Kepler-498 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.61375316,132.185679,0.604,4.654,797.9,3.27,931.0,177.26,108.6,1,q1_q17_dr25_tce,5997.0,4.364,1.11,290.35815,44.518749,14.283
8107225,K00235.01,Kepler-499 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.63252508,133.81818,0.455,2.1448,634.4,2.04,844.0,119.75,70.9,1,q1_q17_dr25_tce,5216.0,4.58,0.804,295.10995,43.915211,14.353
8041216,K00237.01,Kepler-500 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.508333104,134.785645,0.004,3.4559,646.5,2.6,909.0,161.66,93.4,1,q1_q17_dr25_tce,5767.0,4.396,1.03,295.95135,43.852051,14.176
7219825,K00238.01,Kepler-123 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.23232894,135.0922,0.395,4.5568,509.8,2.79,817.0,105.47,64.1,1,q1_q17_dr25_tce,6086.0,4.274,1.216,296.99863,42.78196,14.061
7219825,K00238.02,Kepler-123 c,CONFIRMED,CANDIDATE,0.993,0,0,0,0,26.6951944,143.9999,0.136,4.576,132.6,1.4,706.0,58.81,13.4,3,q1_q17_dr25_tce,6086.0,4.274,1.216,296.99863,42.78196,14.061
6383785,K00239.01,Kepler-501 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.640676975,138.556259,0.033,2.8354,1453.3,4.59,1125.0,379.36,145.9,1,q1_q17_dr25_tce,5794.0,4.282,1.216,297.20154,41.730209,14.762
6383785,K00239.02,Kepler-501 c,CONFIRMED,CANDIDATE,0.997,0,0,0,0,3.62275506,132.99267,0.007,2.7868,180.6,1.62,1304.0,683.84,22.3,2,q1_q17_dr25_tce,5794.0,4.282,1.216,297.20154,41.730209,14.762
8026752,K00240.01,Kepler-502 b,CONFIRMED,FALSE POSITIVE,0.007,0,1,0,0,4.286866229,138.614882,0.757,4.4726,1321.9,4.14,1217.0,517.66,167.3,1,q1_q17_dr25_tce,6228.0,4.441,1.049,291.08014,43.860199,14.982
11288051,K00241.01,Kepler-124 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.82142084,131.79237,0.904,3.985,765.2,2.2,560.0,23.15,75.3,1,q1_q17_dr25_tce,4983.0,4.66,0.651,286.75278,49.064911,14.139
11288051,K00241.02,Kepler-124 d,CONFIRMED,CANDIDATE,0.982,0,0,0,0,30.9505927,153.84507,0.958,5.394,301.4,1.51,428.0,7.91,23.2,2,q1_q17_dr25_tce,4983.0,4.66,0.651,286.75278,49.064911,14.139
11288051,K00241.03,Kepler-124 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.41045981,131.58062,0.971,2.866,136.2,1.06,892.0,149.88,22.5,3,q1_q17_dr25_tce,4983.0,4.66,0.651,286.75278,49.064911,14.139
3642741,K00242.01,Kepler-503 b,FALSE POSITIVE,CANDIDATE,1.0,0,0,0,0,7.258450123,138.344691,0.05,5.7297,3714.7,5.53,880.0,141.3,288.6,1,q1_q17_dr25_tce,5638.0,4.513,0.92,290.63651,38.707668,14.747
4349452,K00244.01,Kepler-25 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.72037026,178.528297,0.787,2.7306,1180.1,4.75,934.0,180.23,485.5,1,q1_q17_dr25_tce,6267.0,4.28,1.258,286.6384,39.487881,10.734
4349452,K00244.02,Kepler-25 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.238535444,171.706325,0.008,3.5255,401.6,2.53,1185.0,465.61,274.5,2,q1_q17_dr25_tce,6267.0,4.28,1.258,286.6384,39.487881,10.734
8478994,K00245.01,Kepler-37 d,CONFIRMED,CANDIDATE,0.997,0,0,0,0,39.79220077,175.250558,0.019,4.466,610.4,1.9,458.0,10.38,179.5,1,q1_q17_dr25_tce,5437.0,4.571,0.781,284.05954,44.518215,9.705
8478994,K00245.02,Kepler-37 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,21.30181863,191.84136,0.086,3.8763,87.3,0.72,564.0,23.89,32.4,2,q1_q17_dr25_tce,5437.0,4.571,0.781,284.05954,44.518215,9.705
11295426,K00246.01,Kepler-68 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.398752862,173.858666,0.015,3.4303,346.5,2.21,1140.0,398.33,289.6,1,q1_q17_dr25_tce,5790.0,4.279,1.198,291.03232,49.040272,9.997
11295426,K00246.02,Kepler-68 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.60505976,136.37863,0.54,3.0063,55.0,0.91,941.0,185.15,32.2,2,q1_q17_dr25_tce,5790.0,4.279,1.198,291.03232,49.040272,9.997
11852982,K00247.01,Kepler-1712 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.81504449,181.12621,0.868,2.3244,1032.6,1.91,391.0,5.52,46.7,1,q1_q17_dr25_tce,3732.0,4.736,0.509,284.9986,50.14679,14.216
5364071,K00248.01,Kepler-49 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.203855862,170.285731,0.037,2.5418,1765.9,2.25,509.0,15.87,101.1,1,q1_q17_dr25_tce,3834.0,4.708,0.539,292.29459,40.591789,15.264
5364071,K00248.02,Kepler-49 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.91274065,169.85247,0.685,2.1801,1387.2,2.13,443.0,9.12,57.4,3,q1_q17_dr25_tce,3834.0,4.708,0.539,292.29459,40.591789,15.264
5364071,K00248.03,Kepler-49 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.576571021,172.126911,0.187,1.5997,852.8,1.57,717.0,62.42,63.6,2,q1_q17_dr25_tce,3834.0,4.708,0.539,292.29459,40.591789,15.264
5364071,K00248.04,Kepler-49 e,CONFIRMED,CANDIDATE,0.999,0,0,0,0,18.59611518,141.26331,0.014,2.3052,813.8,1.53,371.0,4.48,27.6,4,q1_q17_dr25_tce,3834.0,4.708,0.539,292.29459,40.591789,15.264
9390653,K00249.01,Kepler-504 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.549277089,175.757183,0.068,1.5832,1826.9,1.57,374.0,4.62,112.2,1,q1_q17_dr25_tce,3547.0,4.899,0.369,284.92184,45.972401,14.486
9757613,K00250.01,Kepler-26 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.28299829,170.39809,0.047,2.7096,2794.7,2.83,431.0,8.14,137.2,1,q1_q17_dr25_tce,3879.0,4.708,0.537,284.94098,46.56654,15.473
9757613,K00250.02,Kepler-26 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.25121397,149.886479,0.749,2.0371,2054.8,2.64,385.0,5.17,68.6,2,q1_q17_dr25_tce,3879.0,4.708,0.537,284.94098,46.56654,15.473
9757613,K00250.03,Kepler-26 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.543919702,136.26075,0.022,1.8717,507.0,1.21,652.0,42.68,38.2,4,q1_q17_dr25_tce,3879.0,4.708,0.537,284.94098,46.56654,15.473
9757613,K00250.04,Kepler-26 e,CONFIRMED,CANDIDATE,0.965,0,0,0,0,46.82767725,136.74468,0.393,1.9033,1537.7,2.13,276.0,1.37,32.4,3,q1_q17_dr25_tce,3879.0,4.708,0.537,284.94098,46.56654,15.473
10489206,K00251.01,Kepler-125 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.164384505,171.087935,0.59,1.8464,2338.0,2.54,590.0,28.75,132.1,1,q1_q17_dr25_tce,3808.0,4.754,0.508,298.25812,47.604939,14.752
10489206,K00251.02,Kepler-125 c,CONFIRMED,CANDIDATE,0.997,0,0,0,0,5.77440326,132.96695,0.425,1.768,245.3,0.8,529.0,18.6,11.8,2,q1_q17_dr25_tce,3808.0,4.754,0.508,298.25812,47.604939,14.752
11187837,K00252.01,Kepler-1663 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.60461401,170.4984,0.715,3.716,2292.1,2.64,362.0,4.07,80.1,1,q1_q17_dr25_tce,3744.0,4.737,0.516,290.40149,48.82259,15.613
11752906,K00253.01,Kepler-2000 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.383159135,170.604622,0.197,1.7504,2313.2,2.73,530.0,18.73,64.4,1,q1_q17_dr25_tce,3757.0,4.681,0.576,285.57434,49.962269,15.254
11752906,K00253.02,Kepler-2000 c,CONFIRMED,CANDIDATE,0.993,0,0,0,0,20.6180348,145.51232,0.155,3.267,769.5,1.57,359.0,3.92,16.3,2,q1_q17_dr25_tce,3757.0,4.681,0.576,285.57434,49.962269,15.254
